time,portfolio_value
2946,22.82112466474895
2947,22.60306030065329
2948,22.49413596145896
2949,22.43008616254675
2950,22.2043126347211
2951,22.134582481139542
2952,22.362235958669483
2953,22.260738202263685
2954,21.97691451275166
2955,21.870128433213697
2956,22.080460802872384
2957,21.945547340010098
2958,21.826704538533807
2959,21.571072246125645
2960,21.45016604012613
2961,21.472496475055905
2962,21.383087980731112
2963,21.3125079576126
2964,21.14643942033968
2965,21.276672926666276
2966,21.227992271744597
2967,21.007604968360475
2968,20.968672780161338
2969,20.868694433112843
2970,20.912371877146988
2971,20.952747619519222
2972,20.904787869858417
2973,20.550751463148448
2974,20.458237497448533
2975,20.513963031620165
2976,20.225857833120095
2977,20.341809264922563
2978,20.19910001487276
2979,20.389364152884124
2980,20.608680546690124
2981,20.49588245817885
2982,20.422159511840643
2983,20.321906148246697
2984,20.23086859071444
2985,19.873749321570912
2986,19.600680264951478
2987,19.629297550553524
2988,19.525336961553613
2989,19.377673401474354
2990,19.28326473367593
2991,19.352916020680503
2992,19.42221178589447
2993,19.514454012979854
2994,19.289410521550874
2995,19.111604328146733
2996,19.18341680801972
2997,19.292427824746063
2998,19.095263725597512
2999,19.028313839327577
3000,18.92421811027142
3001,18.900720354679873
3002,18.925871486502093
3003,18.936572021483375
3004,18.74771042005153
3005,18.849565274824457
3006,18.774993380486645
3007,18.703476445317506
3008,18.654782267256493
3009,18.39464562761897
3010,18.24245181060277
3011,18.349272995516877
3012,18.110708450075286
3013,18.217220697736824
3014,18.214317477199952
3015,18.01346416844018
3016,18.144351016404237
3017,18.430100592589046
3018,18.398799794187546
3019,18.30395668247269
3020,18.223216336936172
3021,18.52827233823081
3022,18.65888671386465
3023,18.810848100775
3024,18.707547069435826
3025,18.519893397570915
3026,18.488325109613168
3027,18.484019418353565
3028,18.303143070842708
3029,18.334309372294552
3030,18.457239558839927
3031,18.471631128873046
3032,18.49127930815775
3033,18.379035400094782
3034,18.323513369248904
3035,18.102114561769035
3036,17.98575419614426
3037,17.840448247412
3038,17.70896036450204
3039,17.69481199118551
3040,17.48181170528866
3041,17.61355536206899
3042,17.40934869870619
3043,17.435159361278608
3044,17.518658018147278
3045,17.58862929250459
3046,17.590143040652986
3047,17.693537896206884
3048,17.731222402603468
3049,18.13843251643878
3050,18.26328989304973
3051,18.1671321775409
3052,18.094580330835562
3053,18.241808929723117
3054,18.249168368231143
3055,18.32846324501251
3056,18.45358558925975
3057,18.526884427737734
3058,18.392668788939698
3059,18.38652904399284
3060,18.324302725609307
3061,18.36647670436883
3062,18.558091334124587
3063,18.55897250731161
3064,18.49660453583802
3065,18.545371273370147
3066,18.63413738919573
3067,19.09672306216391
3068,18.928199569915922
3069,18.992931936885604
3070,19.207132014265728
3071,19.019234264344103
3072,19.19010018704813
3073,19.07976814708309
3074,18.71469027443408
3075,18.74896318568622
3076,18.770689758600863
3077,19.00644636565262
3078,19.511461287391036
3079,19.367015779730515
3080,19.127627439389755
3081,19.44841645580325
3082,19.358352292393437
3083,19.268570489617332
3084,19.29317360799856
3085,18.939632494309226
3086,18.899354134903092
3087,18.707129500390803
3088,19.02135690472229
3089,18.841523050263685
3090,18.74149115465574
3091,18.72317861168869
3092,18.618854030019065
3093,18.44810849955994
3094,18.499277200494156
3095,18.36492717071637
3096,18.423020883326174
3097,18.549405323663905
3098,18.429701831462353
3099,18.388148967951494
3100,18.45954787926329
3101,18.65964729037761
3102,18.746464408555127
3103,18.5640861170176
3104,18.699580847489393
3105,18.485285426002864
3106,18.327528236078816
3107,18.571433765008305
3108,18.73561844816241
3109,18.679691780208593
3110,18.469501981182894
3111,18.724687491610677
3112,18.808915680841995
3113,18.681973071664547
3114,18.57832563625979
3115,18.634737734380572
3116,18.738670215237185
3117,18.844385307929358
3118,19.065273697366155
3119,18.617464813275177
3120,18.41985972985763
3121,18.30864055581584
3122,18.366540505460325
3123,18.424135809760163
3124,18.20130396412058
3125,17.94350524621926
3126,17.671040213259413
3127,17.58225399014405
3128,17.75830371602293
3129,17.75386636766282
3130,17.80030339783977
3131,17.696216257682632
3132,17.371934148843412
3133,17.473669106644373
3134,17.357465359752577
3135,17.355650792926866
3136,17.506921395683776
3137,17.76013976962328
3138,17.6309368074208
3139,17.526101394050418
3140,17.588733673844835
3141,17.447437922085918
3142,17.40823707704561
3143,17.597806265587476
3144,17.33655543409898
3145,17.445867279906142
3146,17.57826204569257
3147,17.555964229373927
3148,17.343589325595616
3149,17.456002673396657
3150,17.546623495809666
3151,17.66228978058659
3152,17.474423328977096
3153,17.513504593881553
3154,17.40040957312795
3155,17.791078729671682
3156,17.791248203018306
3157,17.18508497335456
3158,17.209352654469114
3159,17.32120986667535
3160,16.96545882674108
3161,16.517412938701447
3162,16.77100751406875
3163,16.91159354072107
3164,16.931571119736915
3165,16.930756503270775
3166,16.83304114068277
3167,16.521800960555797
3168,16.287666246299654
3169,16.107650011287326
3170,15.822004423295509
3171,16.14122815644688
3172,16.00920964494779
3173,16.058474819988945
3174,16.05070546818941
3175,15.976125031876245
3176,16.188551878863485
3177,16.115881105963883
3178,16.06757374831777
3179,16.143856590289392
3180,16.079530139053507
3181,15.897430263604207
3182,16.079162140546785
3183,16.190403543041484
3184,16.285236280760788
3185,16.417311409246523
3186,16.52503917661192
3187,16.440640967547303
3188,16.309195399707555
3189,16.335623516307496
3190,16.297077385214617
3191,16.1449508504305
3192,16.0794268496173
3193,15.992628442926756
3194,15.911957057411351
3195,16.060958783723052
3196,16.085121748671867
3197,16.049094739249156
3198,15.930047641463258
3199,15.483534818289234
3200,15.698962237384285
3201,15.621476294328241
3202,15.73786937272985
3203,15.662403108538788
3204,15.577628214540075
3205,15.323524677111916
3206,15.355654481862185
3207,15.235749579972069
3208,15.14846526131107
3209,15.140869261640987
3210,15.12003617794875
3211,15.074747775441228
3212,15.067163362164433
3213,14.930145684812448
3214,14.94709187089283
3215,15.081589632967356
3216,14.695381920076715
3217,14.772052069244037
3218,14.709101400977664
3219,14.73899484403965
3220,14.498708535558952
3221,14.502946926011361
3222,14.138722663206373
3223,14.40274219111276
3224,14.122613355548314
3225,14.017483829190123
3226,14.106407187304104
3227,14.056325253721134
3228,13.871710378698214
3229,13.713205886101619
3230,14.061019570292892
3231,14.253617433894831
3232,14.179988253721246
3233,13.731814001316131
3234,13.842828353401325
3235,13.730808350726099
3236,13.715897848606861
3237,13.563356553370497
3238,13.600463852029682
3239,13.658732620433481
3240,13.73448184719005
3241,13.801007524931308
3242,13.828279390374716
3243,13.715861825003387
3244,13.806538812805396
3245,13.775421364891912
3246,13.663616841794449
3247,13.487377950116905
3248,13.624781343593826
3249,13.662112805586652
3250,13.568622335944541
3251,13.485879617780158
3252,13.590752511092115
3253,13.366233142573844
3254,13.455269442191439
3255,13.380093670076223
3256,13.262144880390311
3257,13.211590921161742
3258,13.248595963933045
3259,13.090404048339009
3260,13.043751444200833
3261,12.866051117812116
3262,12.901541090809099
3263,12.75018349222544
3264,12.558736307179661
3265,12.628275859054694
3266,12.744714842811517
3267,12.832021238382731
3268,12.725731727869418
3269,12.879689868026011
3270,12.986130497122032
3271,12.859976624482805
3272,12.754274084190842
3273,12.727115049960691
3274,12.615357940017805
3275,12.542098516423948
3276,12.396336997417666
3277,12.47715549677565
3278,12.356706073351456
3279,12.106860470009204
3280,12.076098433040592
3281,12.04868465797109
3282,12.006630230871833
3283,12.246735901432231
3284,12.149038294518034
3285,11.980236100640777
3286,12.035693693363196
3287,12.03265914932355
3288,12.016676163323625
3289,11.950773158698055
3290,11.864186641875614
3291,11.9575913143087
3292,12.106616884876027
3293,12.021692070539787
3294,12.110891322243967
3295,12.11214740061035
3296,12.02916339100983
3297,12.01304335583237
3298,11.955805527225364
3299,11.952431844761366
3300,12.048297052254846
3301,12.140585999185697
3302,12.14770638996963
3303,12.09522911762888
3304,11.794363888063788
3305,11.638180342173698
3306,11.372029984727538
3307,11.439420413328826
3308,11.452220047955484
3309,11.610401029751836
3310,11.73237925915185
3311,11.483873148492021
3312,11.440917970696523
3313,11.318252887973925
3314,11.157726656902224
3315,11.031438741352233
3316,11.026174150069622
3317,10.82593441398247
3318,11.000375791582794
3319,10.949563415701228
3320,10.941300768655726
3321,10.948136615415166
3322,10.980535729522103
3323,10.847224015795119
3324,10.948694454114761
3325,10.98526418846095
3326,11.012668685912617
3327,11.066791738609869
3328,11.016361018064066
3329,10.936349153722041
3330,11.012428407107926
3331,10.999300492836163
3332,10.96696669615461
3333,10.928817923660667
3334,10.930525210350543
3335,10.889575726660317
3336,10.973377100166472
3337,10.926564982834844
3338,10.85214878451523
3339,10.850859911123962
3340,10.807350702922884
3341,10.716067690856212
3342,10.619311456299682
3343,10.616879507935248
3344,10.565354202693646
3345,10.493831411173808
3346,10.475728636101406
3347,10.424666850504371
3348,10.380924632848373
3349,10.371601926961262
3350,10.43783920693754
3351,10.362904165690587
3352,10.461472511627115
3353,10.287501729850193
3354,10.45646305878292
3355,10.489199342325609
3356,10.500632095329243
3357,10.464176339196293
3358,10.467111116778051
3359,10.405578858507084
3360,10.365213190006507
3361,10.412833450170835
3362,10.465789554849389
3363,10.49904451138157
3364,10.539056458918763
3365,10.566414248248257
3366,10.394783039394751
3367,10.34230858529264
3368,10.26799756984346
3369,10.379236816837336
3370,10.346160449694914
3371,10.295402938553348
3372,10.318481214123336
3373,10.425845887060687
3374,10.402286845340068
3375,10.529315365178435
3376,10.123884483893683
3377,10.149572506259515
3378,10.261392877875705
3379,10.257024673565661
3380,10.174758032274529
3381,10.323257006494796
3382,10.287910427762032
3383,10.363438594599442
3384,10.286779475904131
3385,10.383194971817828
3386,10.463264129752975
3387,10.497955852093702
3388,10.360691790524154
3389,10.375585853813464
3390,10.45091822612223
3391,10.500952599232182
3392,10.524528884871186
3393,10.451162588015285
3394,10.475965979365473
3395,10.488901721479364
3396,10.37170743226565
3397,10.41716040889849
3398,10.402812359548589
3399,10.363920992232613
3400,10.374163464822676
3401,10.367587123674578
3402,10.305747255031928
3403,10.263347352501937
3404,10.247949777176839
3405,10.249175775189485
3406,10.315360664933436
3407,10.315093137271836
3408,10.364296429197466
3409,10.47154260512646
3410,10.597285219409112
3411,10.456219416116596
3412,10.357235164510628
3413,10.151770586368343
3414,10.14276644975469
3415,10.225143083723657
3416,10.280913463980472
3417,10.17557584305752
3418,9.728418844479057
3419,9.60837993288713
3420,9.750293688934205
3421,9.723381367534392
3422,9.599016803960444
3423,9.593380081311594
3424,9.604940691961083
3425,9.492484364368421
3426,9.471059687273966
3427,9.347021928362976
3428,9.300283916109095
3429,9.215960005541477
3430,9.076053517294252
3431,9.022750614260834
3432,9.061583467196767
3433,9.117130949650967
3434,9.179651061694157
3435,9.199788746764838
3436,9.122581723735967
3437,9.086376579548764
3438,9.053866366299117
3439,9.060823955944187
3440,9.003415941522539
3441,9.069793815479313
3442,9.025570976815635
3443,8.988590560595012
3444,8.932821483711201
3445,8.971552754143303
3446,8.92302807036847
3447,8.909887767918915
3448,8.868639693777775
3449,8.833368514894941
3450,8.809874711186511
3451,8.76197775440745
3452,8.729349823134912
3453,8.655050326564783
3454,8.645854007257789
3455,8.509548204057369
3456,8.500610371586427
3457,8.534259243729297
3458,8.548212662064335
3459,8.52310034616025
3460,8.493478043234818
3461,8.452522413170417
3462,8.416254533691733
3463,8.309590878892768
3464,8.339512397621682
3465,8.30245369507943
3466,8.353681295519305
3467,8.394517617680886
3468,8.436283183494803
3469,8.355371691066885
3470,8.29829919884584
3471,8.308570501662203
3472,8.305364624513697
3473,8.31774388664548
3474,8.32447820831387
3475,8.285633012493651
3476,8.244693837447217
3477,8.391870197326124
3478,8.385027099907115
3479,8.420030168197485
3480,8.375719134405676
3481,8.338133480600714
3482,8.3532143349596
3483,8.322312496545491
3484,8.35365436801877
3485,8.36089654582897
3486,8.42020716907501
3487,8.336174186830197
3488,8.288140288391704
3489,8.251060696683068
3490,8.263656621497784
3491,8.284771185342557
3492,8.179142903213183
3493,8.153154232502304
3494,8.214879260382782
3495,8.102457040901216
3496,8.021323173722758
3497,8.0180375151994
3498,7.997768297767555
3499,8.016700388404065
3500,8.000675004327643
3501,7.958333048687913
3502,7.99817172406078
3503,7.926547434666081
3504,7.862510993101986
3505,7.859340339423381
3506,7.86658546452599
3507,7.862315188934493
3508,7.851794843667092
3509,7.84439676200838
3510,7.917737306985022
3511,7.954596035538549
3512,7.916012812926183
3513,7.917680655378305
3514,7.900826330239204
3515,7.87068497558498
3516,7.828359192674998
3517,7.783108970172121
3518,7.819503988101713
3519,7.815056046215733
3520,7.822770158211625
3521,7.747389144426806
3522,7.718764650780287
3523,7.706360502003094
3524,7.6597528149203615
3525,7.6263595055160325
3526,7.60209175352365
3527,7.59690030882484
3528,7.55275720940776
3529,7.504774166416749
3530,7.504690006518004
3531,7.50556873152616
3532,7.452924068980423
3533,7.384642714385431
3534,7.407371505823844
3535,7.417179794085485
3536,7.381717061170641
3537,7.430706012169215
3538,7.427596814323267
3539,7.4020045181120695
3540,7.3072724335521775
3541,7.26445184341178
3542,7.19944187276965
3543,7.22962366232565
3544,7.220006902394815
3545,7.153457714026309
3546,7.059213252916649
3547,7.110467819342508
3548,7.125034259120291
3549,7.094515100156867
3550,7.143396860673426
3551,7.21875565574391
3552,7.1852914784768815
3553,7.263057885293354
3554,7.185030190527181
3555,7.101609437338867
3556,7.075139925487112
3557,7.09020554094474
3558,7.0581658264230365
3559,7.064702601985389
3560,7.041214453485237
3561,7.038355568691032
3562,7.053203938774184
3563,6.977660211325725
3564,6.90331943741497
3565,6.889519701859577
3566,6.825775766268066
3567,6.779806665996938
3568,6.799435297935305
3569,6.716853360703415
3570,6.677721640845862
3571,6.679948121213753
3572,6.72877134896478
3573,6.628630026704373
3574,6.576218972098573
3575,6.291315893921108
3576,6.393937462043214
3577,6.419176771410452
3578,6.407248284349023
3579,6.403456608163166
3580,6.39965448772815
3581,6.291669322036094
3582,6.27192231528394
3583,6.26832927636045
3584,6.270974197361939
3585,6.307436970987217
3586,6.303719405053515
3587,6.276921106024957
3588,6.184674131818822
3589,6.198824331494906
3590,6.190842942164985
3591,6.082520310531994
3592,6.12570618097005
3593,6.206394617933581
3594,6.224612357910278
3595,6.175493632050857
3596,6.14571910076602
3597,6.001232739245144
3598,5.979688217169684
3599,5.849922084819324
3600,5.8261245524008825
3601,5.745453311145867
3602,5.697802560203791
3603,5.755161785760491
3604,5.711924304547713
3605,5.727040055431053
3606,5.686548193485601
3607,5.7161014202121
3608,5.679150660840106
3609,5.660156063785489
3610,5.626808727039431
3611,5.714509622863672
3612,5.703930344517701
3613,5.727064094195549
3614,5.715615693071251
3615,5.767952267825123
3616,5.70702156313363
3617,5.732380683306695
3618,5.746774215732419
3619,5.741944706240689
3620,5.743756523251877
3621,5.681708049697012
3622,5.673659536382591
3623,5.6276405285574755
3624,5.5801348307591105
3625,5.570624848893743
3626,5.5652341394382745
3627,5.590148287625114
3628,5.555268052428224
3629,5.502557374615087
3630,5.481787756026037
3631,5.4334528370431805
3632,5.335012500248765
3633,5.355910291580145
3634,5.360549682560227
3635,5.316785398966496
3636,5.337530724191864
3637,5.380651458001164
3638,5.409156186475369
3639,5.458315990449301
3640,5.4458087415377525
3641,5.3823573750200735
3642,5.39464870010539
3643,5.370379354366549
3644,5.403186125288579
3645,5.382904039465931
3646,5.405261188311327
3647,5.386586696912602
3648,5.359326258956866
3649,5.321963956264036
3650,5.29724525365778
3651,5.293682035667952
3652,5.286995482138464
3653,5.292755243000434
3654,5.269759159190006
3655,5.2034652001955894
3656,5.167558026822298
3657,5.147200563367326
3658,5.129983061009419
3659,5.16198288458953
3660,5.13556273451705
3661,5.145957092789982
3662,5.1494163566569755
3663,5.133787680224393
3664,5.127328330426159
3665,5.121633388366528
3666,5.100789117033007
3667,5.150321856657338
3668,5.163417557813919
3669,5.1809585995144
3670,5.182626518769957
3671,5.229269384854771
3672,5.270465287804166
3673,5.217348177789209
3674,5.17262341525604
3675,5.136985325252509
3676,5.166072803008841
3677,5.172049748747505
3678,5.126209729535555
3679,5.1063667774099
3680,5.1145754524415095
3681,5.103616236590819
3682,5.075805070196331
3683,5.05760386053657
3684,5.035801239105226
3685,5.076786976458145
3686,5.046986239823609
3687,4.986048913406765
3688,4.995655549974433
3689,4.974816667628576
3690,4.989421987049157
3691,4.91747526138348
3692,4.872405689035203
3693,4.918649208144726
3694,4.897355998193192
3695,4.9390368234849085
3696,4.951280359066558
3697,4.942806779239628
3698,4.943584980805317
3699,4.933702754428688
3700,4.894114640554143
3701,4.895632722724799
3702,4.90699415129432
3703,4.90422024463031
3704,4.90845893102192
3705,4.87482286278101
3706,4.8454974987242805
3707,4.800915900030909
3708,4.775995564142935
3709,4.776180050466557
3710,4.7756509823461535
3711,4.75710396824505
3712,4.704063960783654
3713,4.667077337531652
3714,4.635725401470882
3715,4.582501735216208
3716,4.602130333312018
3717,4.55872654404311
3718,4.542786498346512
3719,4.560278133188515
3720,4.549802160467207
3721,4.564459123390997
3722,4.576330216801926
3723,4.587459691375608
3724,4.543211851467941
3725,4.54624791299283
3726,4.545222442248012
3727,4.552229266462095
3728,4.553836396505843
3729,4.53404764456748
3730,4.539647457877938
3731,4.572479336035628
3732,4.486331775245603
3733,4.470075791045783
3734,4.457172888454966
3735,4.364458015281731
3736,4.362319090355251
3737,4.341111136734666
3738,4.211741700837237
3739,4.058651154165867
3740,4.120442355093275
3741,4.097209439154446
3742,4.070799426955723
3743,4.080845168269723
3744,4.095371210044623
3745,4.083950519188973
3746,4.114517649539516
3747,4.11531188442213
3748,4.114157689543069
3749,4.094383745738489
3750,4.095164248467904
3751,4.094008000775012
3752,4.091564387352962
3753,4.114575666924716
3754,4.13430227430752
3755,4.160907515066613
3756,4.180429866106502
3757,4.221327267108489
3758,4.2015452289635835
3759,4.1799385894672545
3760,4.172210575478824
3761,4.148209613711083
3762,4.143668400388255
3763,4.155350857019335
3764,4.121514458293255
3765,4.094632513192572
3766,4.064740610821472
3767,4.0788974871381605
3768,4.0491237358584655
3769,4.058907471391157
3770,4.072942648185861
3771,4.044538233478291
3772,4.069543906405143
3773,4.08281369329883
3774,4.082586612167123
3775,4.04701497459132
3776,4.0419645197965295
3777,4.052085345457453
3778,4.045196182152632
3779,4.035297033082855
3780,4.035070246126552
3781,4.019180040595569
3782,4.001535287715517
3783,3.970757116857651
3784,3.9616230698866746
3785,3.9572861204216503
3786,3.9571217157220677
3787,3.95991551098581
3788,3.97158456075576
3789,3.9529840337899484
3790,3.9279397684003663
3791,3.8894114335868144
3792,3.8928227724657463
3793,3.8709392374577662
3794,3.8590964320153707
3795,3.8607457380550905
3796,3.844851300669793
3797,3.8546521455306593
3798,3.8527639447892055
3799,3.834612153273123
3800,3.7973972881900067
3801,3.793853993793502
3802,3.8341683294102173
3803,3.839750303141754
3804,3.8475937686307145
3805,3.8341660940163416
3806,3.835661384375
3807,3.845705510822156
3808,3.8249033395415823
3809,3.8320529289199707
3810,3.8300718838871344
3811,3.8286502337843795
3812,3.823259380330903
3813,3.781180730135938
3814,3.7764391266777286
3815,3.759893718672567
3816,3.7327376104964434
3817,3.7263959148765644
3818,3.7083276744894027
3819,3.67916104632699
3820,3.6601162981086475
3821,3.687799935927528
3822,3.6737746438787684
3823,3.6752842081926773
3824,3.697205709775677
3825,3.723433922332451
3826,3.717090834398298
3827,3.701426438842635
3828,3.648009447833198
3829,3.6625865292788435
3830,3.6759994673386345
3831,3.7002351975985257
3832,3.709685813936038
3833,3.70715155125679
3834,3.6883737921658977
3835,3.707471093377256
3836,3.7636773820947975
3837,3.8061927972483196
3838,3.7851597613232717
3839,3.8236810433199544
3840,3.8117588363734582
3841,3.7993352505417515
3842,3.76031123040385
3843,3.7469464098960352
3844,3.702316374907786
3845,3.7017990645342724
3846,3.680130998050997
3847,3.637438993169745
3848,3.6601691390077082
3849,3.625537487075602
3850,3.6948287721355015
3851,3.725112486247221
3852,3.66440728826762
3853,3.6112253087805253
3854,3.619088170342423
3855,3.6160057655406512
3856,3.635194428415046
3857,3.657393602005551
3858,3.6562734247981585
3859,3.6541133482959567
3860,3.6432118105964677
3861,3.6636215785129114
3862,3.6680693951107903
3863,3.6351980871889737
3864,3.623853280602215
3865,3.6211878281912453
3866,3.6560898117276053
3867,3.644220944964723
3868,3.6384532229967803
3869,3.6685263506496377
3870,3.6445717850338224
3871,3.6247196529301102
3872,3.577842659141411
3873,3.6017313276337184
3874,3.5715472510483037
3875,3.606793662185224
3876,3.5836585222721093
3877,3.5998381099633887
3878,3.5971030957093633
3879,3.562704937115162
3880,3.5076947867349904
3881,3.4859016962502984
3882,3.4627065516924884
3883,3.457256818535627
3884,3.4111651147497772
3885,3.390171602767248
3886,3.404857937592063
3887,3.399998934097209
3888,3.387857945377647
3889,3.365569377597952
3890,3.342388555204524
3891,3.335224174613192
3892,3.340124592544572
3893,3.331523615557101
3894,3.2979807958369576
3895,3.2861180784481334
3896,3.2800272664948116
3897,3.255337565065533
3898,3.225971182069639
3899,3.245662668749049
3900,3.243443526151635
3901,3.261575547048887
3902,3.199308695616174
3903,3.2197880644236867
3904,3.2307618725578005
3905,3.189083252095954
3906,3.1330297181861977
3907,3.093558049488392
3908,3.0757041825758766
3909,3.0774754810347367
3910,3.0745781133387684
3911,2.9394400303579977
3912,2.9002228719849708
3913,2.881485216430185
3914,2.926920875541974
3915,2.9072609315876945
3916,2.9023680786437738
3917,2.9126124332955126
3918,2.9081627592222343
3919,2.90189271044083
3920,2.8865217359031914
3921,2.903037153214047
3922,2.912666530180104
3923,2.890536428945958
3924,2.8770727913365124
3925,2.860493157561414
3926,2.874137070598249
3927,2.881873066507929
3928,2.859069903217039
3929,2.8305277855006645
3930,2.8230827991921372
3931,2.8428499074725275
3932,2.841616112841671
3933,2.8377117896955304
3934,2.8448899528360667
3935,2.818859818627242
3936,2.809694042521473
3937,2.797029829913368
3938,2.797153323405369
3939,2.8016523249475527
3940,2.7947382993277072
3941,2.7791014079731085
3942,2.7757264449380186
3943,2.7710482085500074
3944,2.7468318167484487
3945,2.75737973822919
3946,2.7518677361324704
3947,2.744207998595755
3948,2.7322590110573333
3949,2.7151865132483457
3950,2.6973130196771553
3951,2.6482335887587785
3952,2.6591829707291255
3953,2.647894889481715
3954,2.6349383302532305
3955,2.6292461941881027
3956,2.6515532546913607
3957,2.6335568803378138
3958,2.6384288323376532
3959,2.639898726085583
3960,2.6270496080924803
3961,2.631034254259029
3962,2.6291266914511566
3963,2.640178791755998
3964,2.6461684688725775
3965,2.623386756548288
3966,2.609414078919986
3967,2.599220100647375
3968,2.5758089600451606
3969,2.5917309008679164
3970,2.581602063258493
3971,2.5904326576298957
3972,2.594700109642161
3973,2.602628914400279
3974,2.5790193014580285
3975,2.5738638418744144
3976,2.5674964587025393
3977,2.56439701014075
3978,2.555212954640647
3979,2.5241869125337377
3980,2.5336908909501705
3981,2.551213865223192
3982,2.5497369177023987
3983,2.5386138490027026
3984,2.555189913935891
3985,2.552482919760163
3986,2.54338712106667
3987,2.556237201729875
3988,2.562264103635301
3989,2.551981807392538
3990,2.571442004802505
3991,2.557603704678416
3992,2.543415881853429
3993,2.5312434817024547
3994,2.539152420873232
3995,2.5262324308991704
3996,2.5411452786547994
3997,2.5399719764535553
3998,2.5309959342498125
3999,2.5492815424472774
4000,2.53020648727775
4001,2.5414248846492473
4002,2.533637285662239
4003,2.5316604061780286
4004,2.5177397616835564
4005,2.461960579338936
4006,2.418288190856917
4007,2.4348967466829166
4008,2.426590126489698
4009,2.438519929110999
4010,2.4233687522566187
4011,2.4090281116008287
4012,2.400421527060413
4013,2.3899480455354603
4014,2.3881911764535615
4015,2.3544016687682783
4016,2.3545841503474265
4017,2.346874778142933
4018,2.328698871780534
4019,2.3262867274288506
4020,2.327605656491505
4021,2.3099213018677736
4022,2.2733475918562074
4023,2.2320899444836386
4024,2.2357701824176384
4025,2.2686061896356193
4026,2.276604365751715
4027,2.259913251741544
4028,2.240709729200466
4029,2.220474706822526
4030,2.2270064530216254
4031,2.240802242385763
4032,2.226488885588415
4033,2.2154952443310694
4034,2.2266654616561947
4035,2.2432127987031834
4036,2.234031477517391
4037,2.212978228274358
4038,2.2150322395176163
4039,2.198752246306021
4040,2.1864713063460464
4041,2.1499056240541004
4042,2.167028341707073
4043,2.1423877703770473
4044,2.131704689449237
4045,2.1143132355889267
4046,2.10619096076604
4047,2.0906702122052794
4048,2.100953537169677
4049,2.074223133535925
4050,2.076049488061125
4051,2.122390838121353
4052,2.1261966520084625
4053,2.113914000626455
4054,2.10480878282013
4055,2.1113842870150794
4056,2.0905007213852014
4057,2.0783534607851997
4058,2.085608827460158
4059,2.0859255568265955
4060,2.072113250337279
4061,2.0545672613575254
4062,2.0525181876062226
4063,2.048415203749198
4064,2.0549109854391334
4065,2.044666151391572
4066,2.0368359310383646
4067,2.033443468847505
4068,2.0161612195619
4069,2.001984010040002
4070,1.9949440581286093
4071,1.9892717688777668
4072,2.0101744433808353
4073,2.0145444476383636
4074,2.0078384693924143
4075,2.0031564131005406
4076,1.9964838990885025
4077,2.0061401396082945
4078,1.9998045113862104
4079,1.9977960784824027
4080,1.9941333507800163
4081,1.9815617415545135
4082,1.9706801509425447
4083,1.9420742802005666
4084,1.9427872793083496
4085,1.9392312203782924
4086,1.9703349256479887
4087,1.96509116807545
4088,1.9601861138966317
4089,1.9559427404426841
4090,1.9533300581621595
4091,1.9510436689513342
4092,1.9387451033523417
4093,1.8800665155992669
4094,1.8763082626345837
4095,1.8542557770853065
4096,1.8457424986965572
4097,1.847489473783765
4098,1.8444346654492045
4099,1.8525330121917432
4100,1.8357964387026562
4101,1.8181676211902864
4102,1.8281476431971824
4103,1.831760814272727
4104,1.8482816919333587
4105,1.8386072545039716
4106,1.836188250994277
4107,1.8312638497768923
4108,1.8319828938661413
4109,1.8214520686812912
4110,1.8143835055630257
4111,1.820085540843367
4112,1.814585121994994
4113,1.8069313509158473
4114,1.8051739258911446
4115,1.7916937920723937
4116,1.7742580211083165
4117,1.7707112793241209
4118,1.7653317819510081
4119,1.7593546601528378
4120,1.738428987021308
4121,1.7300769767735784
4122,1.7168842693006894
4123,1.7258993368744757
4124,1.670942425947555
4125,1.6775806114936174
4126,1.6781501546468556
4127,1.6892515989432837
4128,1.6621300697153485
4129,1.6489086206090078
4130,1.6396251411893579
4131,1.6500908181721565
4132,1.6563337230148343
4133,1.6554033026667436
4134,1.6298207268089777
4135,1.6250807885040965
4136,1.5958024803177997
4137,1.6070773480988145
4138,1.6094624182626833
4139,1.6124195761012174
4140,1.5578452623628465
4141,1.554731129683383
4142,1.529118986309234
4143,1.5432713130767566
4144,1.5503746563755292
4145,1.5350738860494562
4146,1.52040795864003
4147,1.5286534415178366
4148,1.5175119667953274
4149,1.5554025215293772
4150,1.5586209450371735
4151,1.5575145876274972
4152,1.5621358800897758
4153,1.5592990705517529
4154,1.5567526888537278
4155,1.5559188058302174
4156,1.5590606814453827
4157,1.5570786026423666
4158,1.5525507329323367
4159,1.5466223030983037
4160,1.536200596761356
4161,1.5266584556020368
4162,1.5250106523243618
4163,1.5334518353522666
4164,1.5468873425900627
4165,1.529281040308552
4166,1.5109032700727651
4167,1.487032822687606
4168,1.5209606016114117
4169,1.5295496520177305
4170,1.5334005366544736
4171,1.5438487719876668
4172,1.5536986388461873
4173,1.6030574939201048
4174,1.5962892244904667
4175,1.584890626450593
4176,1.5871832359923
4177,1.5722931937346447
4178,1.57649282346191
4179,1.5784981310357462
4180,1.6059503003762954
4181,1.5997664621159624
4182,1.5698601334923492
4183,1.5610678910344933
4184,1.5649336271558327
4185,1.561805324835148
4186,1.5653740524159003
4187,1.5587726208723485
4188,1.5503253916533848
4189,1.5581334916664142
4190,1.5494433355843473
4191,1.569133139524893
